id	mouse_id	unique_cage	vendor	cage	mouse	day	collection_date	experiment	dilution1	dilution2	weight	run	plate	plate_location	duplicate_run	duplicate_plate	duplicate_plate_location	cfu1	cfu2	cfu	cfu_d1	cfu_d2	cfu_d3	cfu_d4	cfu_d5	cfu_d6	cfu_d7	clearance_status_d7	cfu_d8	cfu_d9	baseline_weight	weight_change
Y13D5E1	1_Young_1_3	1_Young_1	Young	1	3	5	2-Dec-18	1	-1	-2	21	run_1	plate_3	G3	NA	NA	NA	0	NA	0	25000000	3190000	600000	NA	0	0	0	not_detectable	0	0	20	1
Y21D5E1	1_Young_2_1	1_Young_2	Young	2	1	5	2-Dec-18	1	-1	-2	19.8	run_1	plate_3	H2	NA	NA	NA	0	24000	12000	26000000	27200000	NA	20000	12000	0	0	not_detectable	0	0	19.6	0.1999999999999993
Y22D5E1	1_Young_2_2	1_Young_2	Young	2	2	5	2-Dec-18	1	-1	-2	21.4	run_1	plate_3	F12	NA	NA	NA	0	2000	1000	193000000	NA	3000000	NA	1000	NA	0	not_detectable	0	0	20.9	0.5
J11D5E1	1_Jackson_1_1	1_Jackson_1	Jackson	1	1	5	2-Dec-18	1	-3	-4	20.3	run_1	plate_3	H3	NA	NA	NA	100000	200000	150000	NA	71400000	191999999.99999997	4300000	150000	92000	275000	colonized	0	0	18.8	1.5
J12D5E1	1_Jackson_1_2	1_Jackson_1	Jackson	1	2	5	2-Dec-18	1	-3	-4	18.9	run_1	plate_3	G8	NA	NA	NA	440000	1200000	820000	NA	NA	7900000	7999999.999999999	820000	10000	NA	no_data	0	0	17	1.8999999999999986
J21D5E1	1_Jackson_2_1	1_Jackson_2	Jackson	2	1	5	2-Dec-18	1	-3	-4	19.6	run_1	plate_3	F9	NA	NA	NA	60000	200000	130000	65000000	NA	22100000	2400000	130000	66000	NA	no_data	0	0	18.5	1.1000000000000014
J22D5E1	1_Jackson_2_2	1_Jackson_2	Jackson	2	2	5	2-Dec-18	1	-3	-4	18.4	run_1	plate_3	F10	NA	NA	NA	80000	NA	80000	13999999.999999998	NA	36300000	400000	80000	29000	4000	colonized	0	0	17.1	1.2999999999999972
C11D5E1	1_Charles River_1_1	1_Charles River_1	Charles River	1	1	5	2-Dec-18	1	-1	-2	20.4	run_1	plate_3	H1	NA	NA	NA	0	6000	3000	5999999.999999999	420000	960000	2000	3000	1100	1000	colonized	0	0	20.3	0.09999999999999787
C12D5E1	1_Charles River_1_2	1_Charles River_1	Charles River	1	2	5	2-Dec-18	1	-1	-2	17.2	run_1	plate_3	G10	NA	NA	NA	5800	44000	24900	11000000	NA	27600000	136000	24900	3300	200	colonized	0	0	16.7	0.5
C21D5E1	1_Charles River_2_1	1_Charles River_2	Charles River	2	1	5	2-Dec-18	1	-1	-2	19.8	run_1	plate_3	G7	NA	NA	NA	0	NA	0	42000000	170000	NA	NA	0	NA	0	not_detectable	0	0	19	0.8000000000000007
C22D5E1	1_Charles River_2_2	1_Charles River_2	Charles River	2	2	5	2-Dec-18	1	-1	-2	17.4	run_1	plate_3	F8	NA	NA	NA	0	NA	0	NA	320000	NA	NA	0	0	0	not_detectable	0	0	17.7	-0.3000000000000007
T11D5E1	1_Taconic_1_1	1_Taconic_1	Taconic	1	1	5	2-Dec-18	1	-3	-4	19.3	run_1	plate_3	G9	NA	NA	NA	NA	11600000	11600000	16000000	NA	6699999.999999999	1710000	11600000	NA	NA	no_data	0	0	18.9	0.40000000000000213
T12D5E1	1_Taconic_1_2	1_Taconic_1	Taconic	1	2	5	2-Dec-18	1	-3	-4	18.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	83999999.99999999	47400000	NA	20000	1950000	colonized	700000	96000	19	-0.3999999999999986
T21D5E1	1_Taconic_2_1	1_Taconic_2	Taconic	2	1	5	2-Dec-18	1	-3	-4	18.1	run_1	plate_3	F7	NA	NA	NA	NA	NA	NA	123000000	NA	NA	NA	NA	51200000	NA	no_data	0	0	17	1.1000000000000014
T22D5E1	1_Taconic_2_2	1_Taconic_2	Taconic	2	2	5	2-Dec-18	1	-3	-4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	no_data	NA	NA	20	NA
E11D5E1	1_Envigo_1_1	1_Envigo_1	Envigo	1	1	5	2-Dec-18	1	-2	-3	17.9	run_1	plate_3	G2	NA	NA	NA	NA	300000	300000	62000000	15000000	18100000	1680000	300000	16000	0	not_detectable	0	0	17.3	0.5999999999999979
E12D5E1	1_Envigo_1_2	1_Envigo_1	Envigo	1	2	5	2-Dec-18	1	-2	-3	17.9	run_1	plate_3	F6	NA	NA	NA	16000	NA	16000	22000000	55800000	7099999.999999999	1860000	16000	NA	2100	colonized	0	0	17.5	0.3999999999999986
E21D5E1	1_Envigo_2_1	1_Envigo_2	Envigo	2	1	5	2-Dec-18	1	-2	-3	17	run_1	plate_3	G4	NA	NA	NA	18000	20000	19000	11999999.999999998	53800000	11500000	520000	19000	NA	1400	colonized	0	0	17.1	-0.10000000000000142
E22D5E1	1_Envigo_2_2	1_Envigo_2	Envigo	2	2	5	2-Dec-18	1	-2	-3	18.2	run_1	plate_3	G6	NA	NA	NA	10000	20000	15000	147000000	52400000	35900000	1370000	15000	NA	1000	colonized	0	0	17.5	0.6999999999999993
S11D6E1	1_Schloss_1_1	1_Schloss_1	Schloss	1	1	6	3-Dec-18	1	-1	-2	22.2	run_2	plate_3	C7	NA	NA	NA	0	NA	0	75000000	4480000	2500000	NA	0	0	NA	no_data	0	0	22.4	-0.1999999999999993
S12D6E1	1_Schloss_1_2	1_Schloss_1	Schloss	1	2	6	3-Dec-18	1	-1	-2	21.07	run_2	plate_3	E1	NA	NA	NA	0	NA	0	90000000	19800000	4300000	240000	4400	0	34000	colonized	0	0	22	-0.9299999999999997
S21D6E1	1_Schloss_2_1	1_Schloss_2	Schloss	2	1	6	3-Dec-18	1	-1	-2	22.37	run_2	plate_3	D12	NA	NA	NA	2800	26000	14400	10000000	NA	400000	60000	18900	14400	2500	colonized	0	0	22.6	-0.23000000000000043
S22D6E1	1_Schloss_2_2	1_Schloss_2	Schloss	2	2	6	3-Dec-18	1	-1	-2	21.24	run_2	plate_3	E2	NA	NA	NA	0	4000	2000	38000000	25000000	NA	NA	4200	2000	NA	no_data	0	0	22.2	-0.9600000000000009
Y11D6E1	1_Young_1_1	1_Young_1	Young	1	1	6	3-Dec-18	1	-1	-2	20.73	run_2	plate_3	D8	NA	NA	NA	0	2000	1000	53000000	6300000	3100000	NA	1000	1000	1000	colonized	0	0	19.5	1.2300000000000004
Y12D6E1	1_Young_1_2	1_Young_1	Young	1	2	6	3-Dec-18	1	-1	-2	18.83	run_2	plate_3	D5	NA	NA	NA	0	NA	0	182000000	3230000	1600000	NA	0	0	0	not_detectable	0	0	19	-0.1700000000000017
Y13D6E1	1_Young_1_3	1_Young_1	Young	1	3	6	3-Dec-18	1	-1	-2	20.36	run_2	plate_3	D6	NA	NA	NA	0	NA	0	25000000	3190000	600000	NA	0	0	0	not_detectable	0	0	20	0.35999999999999943
Y21D6E1	1_Young_2_1	1_Young_2	Young	2	1	6	3-Dec-18	1	-1	-2	19.59	run_2	plate_3	D2	NA	NA	NA	0	NA	0	26000000	27200000	NA	20000	12000	0	0	not_detectable	0	0	19.6	-0.010000000000001563
Y22D6E1	1_Young_2_2	1_Young_2	Young	2	2	6	3-Dec-18	1	-1	-2	21.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	193000000	NA	3000000	NA	1000	NA	0	not_detectable	0	0	20.9	0.45000000000000284
J11D6E1	1_Jackson_1_1	1_Jackson_1	Jackson	1	1	6	3-Dec-18	1	-2	-3	18.47	run_2	plate_3	D4	NA	NA	NA	64000	120000	92000	NA	71400000	191999999.99999997	4300000	150000	92000	275000	colonized	0	0	18.8	-0.33000000000000185
J12D6E1	1_Jackson_1_2	1_Jackson_1	Jackson	1	2	6	3-Dec-18	1	-2	-3	20.07	run_2	plate_3	C9	NA	NA	NA	10000	NA	10000	NA	NA	7900000	7999999.999999999	820000	10000	NA	no_data	0	0	17	3.0700000000000003
J21D6E1	1_Jackson_2_1	1_Jackson_2	Jackson	2	1	6	3-Dec-18	1	-2	-3	18.48	run_2	plate_3	D9	NA	NA	NA	66000	NA	66000	65000000	NA	22100000	2400000	130000	66000	NA	no_data	0	0	18.5	-0.019999999999999574
J22D6E1	1_Jackson_2_2	1_Jackson_2	Jackson	2	2	6	3-Dec-18	1	-2	-3	19.65	run_2	plate_3	D1	NA	NA	NA	18000	40000	29000	13999999.999999998	NA	36300000	400000	80000	29000	4000	colonized	0	0	17.1	2.549999999999997
C11D6E1	1_Charles River_1_1	1_Charles River_1	Charles River	1	1	6	3-Dec-18	1	-1	-2	20.38	run_2	plate_3	D10	NA	NA	NA	200	2000	1100	5999999.999999999	420000	960000	2000	3000	1100	1000	colonized	0	0	20.3	0.0799999999999983
C12D6E1	1_Charles River_1_2	1_Charles River_1	Charles River	1	2	6	3-Dec-18	1	-1	-2	17.23	run_2	plate_3	C8	NA	NA	NA	600	6000	3300	11000000	NA	27600000	136000	24900	3300	200	colonized	0	0	16.7	0.5300000000000011
C21D6E1	1_Charles River_2_1	1_Charles River_2	Charles River	2	1	6	3-Dec-18	1	-1	-2	19.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	42000000	170000	NA	NA	0	NA	0	not_detectable	0	0	19	0.5399999999999991
C22D6E1	1_Charles River_2_2	1_Charles River_2	Charles River	2	2	6	3-Dec-18	1	-1	-2	17.18	run_2	plate_3	E3	NA	NA	NA	0	NA	0	NA	320000	NA	NA	0	0	0	not_detectable	0	0	17.7	-0.5199999999999996
T11D6E1	1_Taconic_1_1	1_Taconic_1	Taconic	1	1	6	3-Dec-18	1	-3	-4	19.36	run_2	plate_3	D11	NA	NA	NA	NA	NA	NA	16000000	NA	6699999.999999999	1710000	11600000	NA	NA	no_data	0	0	18.9	0.46000000000000085
T12D6E1	1_Taconic_1_2	1_Taconic_1	Taconic	1	2	6	3-Dec-18	1	-3	-4	18.89	run_2	plate_3	C11	NA	NA	NA	20000	NA	20000	NA	NA	83999999.99999999	47400000	NA	20000	1950000	colonized	700000	96000	19	-0.10999999999999943
T21D6E1	1_Taconic_2_1	1_Taconic_2	Taconic	2	1	6	3-Dec-18	1	-3	-4	17.7	run_2	plate_3	C10	NA	NA	NA	NA	51200000	51200000	123000000	NA	NA	NA	NA	51200000	NA	no_data	0	0	17	0.6999999999999993
T22D6E1	1_Taconic_2_2	1_Taconic_2	Taconic	2	2	6	3-Dec-18	1	-4	-5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	no_data	NA	NA	20	NA
E11D6E1	1_Envigo_1_1	1_Envigo_1	Envigo	1	1	6	3-Dec-18	1	-2	-3	17.35	run_2	plate_3	C6	NA	NA	NA	12000	20000	16000	62000000	15000000	18100000	1680000	300000	16000	0	not_detectable	0	0	17.3	0.05000000000000071
E12D6E1	1_Envigo_1_2	1_Envigo_1	Envigo	1	2	6	3-Dec-18	1	-2	-3	17.55	run_2	plate_3	C12	NA	NA	NA	NA	NA	NA	22000000	55800000	7099999.999999999	1860000	16000	NA	2100	colonized	0	0	17.5	0.05000000000000071
E21D6E1	1_Envigo_2_1	1_Envigo_2	Envigo	2	1	6	3-Dec-18	1	-2	-3	17.68	run_2	plate_3	D7	NA	NA	NA	NA	NA	NA	11999999.999999998	53800000	11500000	520000	19000	NA	1400	colonized	0	0	17.1	0.5799999999999983
E22D6E1	1_Envigo_2_2	1_Envigo_2	Envigo	2	2	6	3-Dec-18	1	-2	-3	18.99	run_2	plate_3	D3	NA	NA	NA	NA	NA	NA	147000000	52400000	35900000	1370000	15000	NA	1000	colonized	0	0	17.5	1.4899999999999984
S11D7E1	1_Schloss_1_1	1_Schloss_1	Schloss	1	1	7	4-Dec-18	1	-1	-2	21.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	75000000	4480000	2500000	NA	0	0	NA	no_data	0	0	22.4	-0.5999999999999979
S12D7E1	1_Schloss_1_2	1_Schloss_1	Schloss	1	2	7	4-Dec-18	1	-1	-2	21.1	run_2	plate_2	C7	NA	NA	NA	NA	34000	34000	90000000	19800000	4300000	240000	4400	0	34000	colonized	0	0	22	-0.8999999999999986
S21D7E1	1_Schloss_2_1	1_Schloss_2	Schloss	2	1	7	4-Dec-18	1	-1	-2	21.7	run_2	plate_2	C10	NA	NA	NA	1000	4000	2500	10000000	NA	400000	60000	18900	14400	2500	colonized	0	0	22.6	-0.9000000000000021
S22D7E1	1_Schloss_2_2	1_Schloss_2	Schloss	2	2	7	4-Dec-18	1	-1	-2	21.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	38000000	25000000	NA	NA	4200	2000	NA	no_data	0	0	22.2	-1.0999999999999979
Y11D7E1	1_Young_1_1	1_Young_1	Young	1	1	7	4-Dec-18	1	-1	-2	20.3	run_2	plate_2	C1	NA	NA	NA	0	2000	1000	53000000	6300000	3100000	NA	1000	1000	1000	colonized	0	0	19.5	0.8000000000000007
Y12D7E1	1_Young_1_2	1_Young_1	Young	1	2	7	4-Dec-18	1	-1	-2	18.6	run_2	plate_2	C6	NA	NA	NA	0	NA	0	182000000	3230000	1600000	NA	0	0	0	not_detectable	0	0	19	-0.3999999999999986
Y13D7E1	1_Young_1_3	1_Young_1	Young	1	3	7	4-Dec-18	1	-1	-2	20.2	run_2	plate_2	C5	NA	NA	NA	0	NA	0	25000000	3190000	600000	NA	0	0	0	not_detectable	0	0	20	0.1999999999999993
Y21D7E1	1_Young_2_1	1_Young_2	Young	2	1	7	4-Dec-18	1	-1	-2	19.4	run_2	plate_2	C2	NA	NA	NA	0	NA	0	26000000	27200000	NA	20000	12000	0	0	not_detectable	0	0	19.6	-0.20000000000000284
Y22D7E1	1_Young_2_2	1_Young_2	Young	2	2	7	4-Dec-18	1	-1	-2	21	run_2	plate_2	C9	NA	NA	NA	0	NA	0	193000000	NA	3000000	NA	1000	NA	0	not_detectable	0	0	20.9	0.10000000000000142
J11D7E1	1_Jackson_1_1	1_Jackson_1	Jackson	1	1	7	4-Dec-18	1	-2	-3	20.8	run_2	plate_2	D7	NA	NA	NA	170000	380000	275000	NA	71400000	191999999.99999997	4300000	150000	92000	275000	colonized	0	0	18.8	2
J12D7E1	1_Jackson_1_2	1_Jackson_1	Jackson	1	2	7	4-Dec-18	1	-2	-3	19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7900000	7999999.999999999	820000	10000	NA	no_data	0	0	17	2
J21D7E1	1_Jackson_2_1	1_Jackson_2	Jackson	2	1	7	4-Dec-18	1	-2	-3	19.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	65000000	NA	22100000	2400000	130000	66000	NA	no_data	0	0	18.5	1
J22D7E1	1_Jackson_2_2	1_Jackson_2	Jackson	2	2	7	4-Dec-18	1	-2	-3	18.1	run_2	plate_2	D2	NA	NA	NA	4000	NA	4000	13999999.999999998	NA	36300000	400000	80000	29000	4000	colonized	0	0	17.1	1
C11D7E1	1_Charles River_1_1	1_Charles River_1	Charles River	1	1	7	4-Dec-18	1	-1	-2	20.4	run_2	plate_2	C3	NA	NA	NA	0	2000	1000	5999999.999999999	420000	960000	2000	3000	1100	1000	colonized	0	0	20.3	0.09999999999999787
C12D7E1	1_Charles River_1_2	1_Charles River_1	Charles River	1	2	7	4-Dec-18	1	-1	-2	16.7	run_2	plate_2	D5	NA	NA	NA	200	NA	200	11000000	NA	27600000	136000	24900	3300	200	colonized	0	0	16.7	0
C21D7E1	1_Charles River_2_1	1_Charles River_2	Charles River	2	1	7	4-Dec-18	1	-1	-2	19.8	run_2	plate_2	B12	NA	NA	NA	0	NA	0	42000000	170000	NA	NA	0	NA	0	not_detectable	0	0	19	0.8000000000000007
C22D7E1	1_Charles River_2_2	1_Charles River_2	Charles River	2	2	7	4-Dec-18	1	-1	-2	17.3	run_2	plate_2	C4	NA	NA	NA	0	NA	0	NA	320000	NA	NA	0	0	0	not_detectable	0	0	17.7	-0.3999999999999986
T11D7E1	1_Taconic_1_1	1_Taconic_1	Taconic	1	1	7	4-Dec-18	1	-3	-4	19.6	run_2	plate_2	D3	NA	NA	NA	NA	NA	NA	16000000	NA	6699999.999999999	1710000	11600000	NA	NA	no_data	0	0	18.9	0.7000000000000028
T12D7E1	1_Taconic_1_2	1_Taconic_1	Taconic	1	2	7	4-Dec-18	1	-3	-4	19.4	run_2	plate_2	D6	NA	NA	NA	1300000	2600000	1950000	NA	NA	83999999.99999999	47400000	NA	20000	1950000	colonized	700000	96000	19	0.3999999999999986
T21D7E1	1_Taconic_2_1	1_Taconic_2	Taconic	2	1	7	4-Dec-18	1	-3	-4	18	run_2	plate_2	C11	NA	NA	NA	NA	NA	NA	123000000	NA	NA	NA	NA	51200000	NA	no_data	0	0	17	1
T22D7E1	1_Taconic_2_2	1_Taconic_2	Taconic	2	2	7	4-Dec-18	1	-3	-4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	no_data	NA	NA	20	NA
E11D7E1	1_Envigo_1_1	1_Envigo_1	Envigo	1	1	7	4-Dec-18	1	-1	-2	17.7	run_2	plate_2	C12	NA	NA	NA	0	NA	0	62000000	15000000	18100000	1680000	300000	16000	0	not_detectable	0	0	17.3	0.3999999999999986
E12D7E1	1_Envigo_1_2	1_Envigo_1	Envigo	1	2	7	4-Dec-18	1	-1	-2	17.3	run_2	plate_2	E2	NA	NA	NA	200	4000	2100	22000000	55800000	7099999.999999999	1860000	16000	NA	2100	colonized	0	0	17.5	-0.1999999999999993
E21D7E1	1_Envigo_2_1	1_Envigo_2	Envigo	2	1	7	4-Dec-18	1	-1	-2	17.6	run_2	plate_2	C8	NA	NA	NA	800	2000	1400	11999999.999999998	53800000	11500000	520000	19000	NA	1400	colonized	0	0	17.1	0.5
E22D7E1	1_Envigo_2_2	1_Envigo_2	Envigo	2	2	7	4-Dec-18	1	-1	-2	18.7	run_2	plate_2	D4	NA	NA	NA	0	2000	1000	147000000	52400000	35900000	1370000	15000	NA	1000	colonized	0	0	17.5	1.1999999999999993
S11D8E1	1_Schloss_1_1	1_Schloss_1	Schloss	1	1	8	5-Dec-18	1	-1	NA	21.23	run_2	plate_3	F7	NA	NA	NA	0	NA	0	75000000	4480000	2500000	NA	0	0	NA	no_data	0	0	22.4	-1.1699999999999982
S12D8E1	1_Schloss_1_2	1_Schloss_1	Schloss	1	2	8	5-Dec-18	1	-1	NA	20.38	run_2	plate_3	F4	NA	NA	NA	0	NA	0	90000000	19800000	4300000	240000	4400	0	34000	colonized	0	0	22	-1.620000000000001
S21D8E1	1_Schloss_2_1	1_Schloss_2	Schloss	2	1	8	5-Dec-18	1	-1	NA	21.85	run_2	plate_3	F8	NA	NA	NA	0	NA	0	10000000	NA	400000	60000	18900	14400	2500	colonized	0	0	22.6	-0.75
S22D8E1	1_Schloss_2_2	1_Schloss_2	Schloss	2	2	8	5-Dec-18	1	-1	NA	20.52	run_2	plate_3	F12	NA	NA	NA	0	NA	0	38000000	25000000	NA	NA	4200	2000	NA	no_data	0	0	22.2	-1.6799999999999997
Y11D8E1	1_Young_1_1	1_Young_1	Young	1	1	8	5-Dec-18	1	-1	NA	19.68	run_2	plate_3	F6	NA	NA	NA	0	NA	0	53000000	6300000	3100000	NA	1000	1000	1000	colonized	0	0	19.5	0.17999999999999972
Y12D8E1	1_Young_1_2	1_Young_1	Young	1	2	8	5-Dec-18	1	-1	NA	18.53	run_2	plate_3	F3	NA	NA	NA	0	NA	0	182000000	3230000	1600000	NA	0	0	0	not_detectable	0	0	19	-0.46999999999999886
Y13D8E1	1_Young_1_3	1_Young_1	Young	1	3	8	5-Dec-18	1	-1	NA	20.28	run_2	plate_3	E9	NA	NA	NA	0	NA	0	25000000	3190000	600000	NA	0	0	0	not_detectable	0	0	20	0.28000000000000114
Y21D8E1	1_Young_2_1	1_Young_2	Young	2	1	8	5-Dec-18	1	-1	NA	19.21	run_2	plate_3	E10	NA	NA	NA	0	NA	0	26000000	27200000	NA	20000	12000	0	0	not_detectable	0	0	19.6	-0.39000000000000057
Y22D8E1	1_Young_2_2	1_Young_2	Young	2	2	8	5-Dec-18	1	-1	NA	20.78	NA	NA	NA	NA	NA	NA	0	NA	0	193000000	NA	3000000	NA	1000	NA	0	not_detectable	0	0	20.9	-0.11999999999999744
J11D8E1	1_Jackson_1_1	1_Jackson_1	Jackson	1	1	8	5-Dec-18	1	-1	NA	19.71	run_2	plate_3	F10	NA	NA	NA	0	NA	0	NA	71400000	191999999.99999997	4300000	150000	92000	275000	colonized	0	0	18.8	0.9100000000000001
J12D8E1	1_Jackson_1_2	1_Jackson_1	Jackson	1	2	8	5-Dec-18	1	-1	NA	18.57	run_2	plate_3	F11	NA	NA	NA	0	NA	0	NA	NA	7900000	7999999.999999999	820000	10000	NA	no_data	0	0	17	1.5700000000000003
J21D8E1	1_Jackson_2_1	1_Jackson_2	Jackson	2	1	8	5-Dec-18	1	-1	NA	19.27	run_2	plate_3	E8	NA	NA	NA	0	NA	0	65000000	NA	22100000	2400000	130000	66000	NA	no_data	0	0	18.5	0.7699999999999996
J22D8E1	1_Jackson_2_2	1_Jackson_2	Jackson	2	2	8	5-Dec-18	1	-1	NA	18.01	run_2	plate_3	E5	NA	NA	NA	0	NA	0	13999999.999999998	NA	36300000	400000	80000	29000	4000	colonized	0	0	17.1	0.9100000000000001
C11D8E1	1_Charles River_1_1	1_Charles River_1	Charles River	1	1	8	5-Dec-18	1	-1	NA	19.94	run_2	plate_3	G1	NA	NA	NA	0	NA	0	5999999.999999999	420000	960000	2000	3000	1100	1000	colonized	0	0	20.3	-0.35999999999999943
C12D8E1	1_Charles River_1_2	1_Charles River_1	Charles River	1	2	8	5-Dec-18	1	-1	NA	16.61	NA	NA	NA	NA	NA	NA	0	NA	0	11000000	NA	27600000	136000	24900	3300	200	colonized	0	0	16.7	-0.08999999999999986
C21D8E1	1_Charles River_2_1	1_Charles River_2	Charles River	2	1	8	5-Dec-18	1	-1	NA	19.44	NA	NA	NA	NA	NA	NA	0	NA	0	42000000	170000	NA	NA	0	NA	0	not_detectable	0	0	19	0.4400000000000013
C22D8E1	1_Charles River_2_2	1_Charles River_2	Charles River	2	2	8	5-Dec-18	1	-1	NA	17.41	run_2	plate_3	E12	NA	NA	NA	0	NA	0	NA	320000	NA	NA	0	0	0	not_detectable	0	0	17.7	-0.28999999999999915
T11D8E1	1_Taconic_1_1	1_Taconic_1	Taconic	1	1	8	5-Dec-18	1	-1	NA	19.23	run_2	plate_3	F5	NA	NA	NA	0	NA	0	16000000	NA	6699999.999999999	1710000	11600000	NA	NA	no_data	0	0	18.9	0.33000000000000185
T12D8E1	1_Taconic_1_2	1_Taconic_1	Taconic	1	2	8	5-Dec-18	1	-3	-4	20	run_2	plate_3	E11	run_2	plate_3	F1	800000	600000	700000	NA	NA	83999999.99999999	47400000	NA	20000	1950000	colonized	700000	96000	19	1
T21D8E1	1_Taconic_2_1	1_Taconic_2	Taconic	2	1	8	5-Dec-18	1	-1	NA	18.18	run_2	plate_3	F2	NA	NA	NA	0	NA	0	123000000	NA	NA	NA	NA	51200000	NA	no_data	0	0	17	1.1799999999999997
T22D8E1	1_Taconic_2_2	1_Taconic_2	Taconic	2	2	8	5-Dec-18	1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	no_data	NA	NA	20	NA
E11D8E1	1_Envigo_1_1	1_Envigo_1	Envigo	1	1	8	5-Dec-18	1	-1	NA	17.41	run_2	plate_3	E4	NA	NA	NA	0	NA	0	62000000	15000000	18100000	1680000	300000	16000	0	not_detectable	0	0	17.3	0.10999999999999943
E12D8E1	1_Envigo_1_2	1_Envigo_1	Envigo	1	2	8	5-Dec-18	1	-1	NA	17.48	run_2	plate_3	E7	NA	NA	NA	0	NA	0	22000000	55800000	7099999.999999999	1860000	16000	NA	2100	colonized	0	0	17.5	-0.019999999999999574
E21D8E1	1_Envigo_2_1	1_Envigo_2	Envigo	2	1	8	5-Dec-18	1	-1	NA	17.21	run_2	plate_3	F9	NA	NA	NA	0	NA	0	11999999.999999998	53800000	11500000	520000	19000	NA	1400	colonized	0	0	17.1	0.10999999999999943
E22D8E1	1_Envigo_2_2	1_Envigo_2	Envigo	2	2	8	5-Dec-18	1	-1	NA	18.33	run_2	plate_3	E6	NA	NA	NA	0	NA	0	147000000	52400000	35900000	1370000	15000	NA	1000	colonized	0	0	17.5	0.8299999999999983
S11D9E1	1_Schloss_1_1	1_Schloss_1	Schloss	1	1	9	6-Dec-18	1	-1	NA	21.6	run_1	plate_4	D1	NA	NA	NA	0	NA	0	75000000	4480000	2500000	NA	0	0	NA	no_data	0	0	22.4	-0.7999999999999972
S12D9E1	1_Schloss_1_2	1_Schloss_1	Schloss	1	2	9	6-Dec-18	1	-1	NA	20.2	run_1	plate_4	C6	NA	NA	NA	0	NA	0	90000000	19800000	4300000	240000	4400	0	34000	colonized	0	0	22	-1.8000000000000007
S21D9E1	1_Schloss_2_1	1_Schloss_2	Schloss	2	1	9	6-Dec-18	1	-1	NA	22.1	run_1	plate_4	D2	NA	NA	NA	0	NA	0	10000000	NA	400000	60000	18900	14400	2500	colonized	0	0	22.6	-0.5
S22D9E1	1_Schloss_2_2	1_Schloss_2	Schloss	2	2	9	6-Dec-18	1	-1	NA	20.7	run_1	plate_4	D3	NA	NA	NA	0	NA	0	38000000	25000000	NA	NA	4200	2000	NA	no_data	0	0	22.2	-1.5
Y11D9E1	1_Young_1_1	1_Young_1	Young	1	1	9	6-Dec-18	1	-1	NA	19.6	run_1	plate_4	C4	NA	NA	NA	0	NA	0	53000000	6300000	3100000	NA	1000	1000	1000	colonized	0	0	19.5	0.10000000000000142
Y12D9E1	1_Young_1_2	1_Young_1	Young	1	2	9	6-Dec-18	1	-1	NA	18.6	run_1	plate_4	B4	NA	NA	NA	0	NA	0	182000000	3230000	1600000	NA	0	0	0	not_detectable	0	0	19	-0.3999999999999986
Y13D9E1	1_Young_1_3	1_Young_1	Young	1	3	9	6-Dec-18	1	-1	NA	19.9	run_1	plate_4	B5	NA	NA	NA	0	NA	0	25000000	3190000	600000	NA	0	0	0	not_detectable	0	0	20	-0.10000000000000142
Y21D9E1	1_Young_2_1	1_Young_2	Young	2	1	9	6-Dec-18	1	-1	NA	19	run_1	plate_4	B8	NA	NA	NA	0	NA	0	26000000	27200000	NA	20000	12000	0	0	not_detectable	0	0	19.6	-0.6000000000000014
Y22D9E1	1_Young_2_2	1_Young_2	Young	2	2	9	6-Dec-18	1	-1	NA	20.3	run_1	plate_4	B12	NA	NA	NA	0	NA	0	193000000	NA	3000000	NA	1000	NA	0	not_detectable	0	0	20.9	-0.5999999999999979
J11D9E1	1_Jackson_1_1	1_Jackson_1	Jackson	1	1	9	6-Dec-18	1	-1	-2	19.3	run_1	plate_4	C7	NA	NA	NA	0	NA	0	NA	71400000	191999999.99999997	4300000	150000	92000	275000	colonized	0	0	18.8	0.5
J12D9E1	1_Jackson_1_2	1_Jackson_1	Jackson	1	2	9	6-Dec-18	1	-1	-2	17.7	run_1	plate_4	C2	NA	NA	NA	0	NA	0	NA	NA	7900000	7999999.999999999	820000	10000	NA	no_data	0	0	17	0.6999999999999993
J21D9E1	1_Jackson_2_1	1_Jackson_2	Jackson	2	1	9	6-Dec-18	1	-1	-2	18.6	run_1	plate_4	B9	NA	NA	NA	0	NA	0	65000000	NA	22100000	2400000	130000	66000	NA	no_data	0	0	18.5	0.10000000000000142
